date,msg,poland,ukraine,belarus,moldova,hungary,slovakia,romania,latvia,estonia,germany,russia,lithuania,czechia,italy,austria,denmark,sweden,finland,ireland,france,turkey,spain,portugal,slovenia,netherlands,belgium,bulgaria,croatia,united kingdom,macedonia,serbia,bosnia,switzerland,greece,luxembourg,iceland,malta,norway,montenegro,cyprus,albania
2022-02-24,1721.0,422.0,0.0,8.0,20.0,4.0,4.0,4.0,1.0,0.0,4.0,4.0,2.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,10528.0,2620.0,0.0,51.0,127.0,41.0,62.0,82.0,9.0,0.0,92.0,77.0,19.0,58.0,57.0,2.0,2.0,1.0,5.0,4.0,21.0,27.0,19.0,2.0,6.0,45.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-02-26,18003.0,3982.0,0.0,79.0,331.0,96.0,145.0,182.0,16.0,1.0,221.0,126.0,30.0,190.0,134.0,9.0,3.0,3.0,6.0,6.0,41.0,37.0,41.0,5.0,7.0,83.0,3.0,18.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-02-27,22669.0,4901.0,0.0,97.0,524.0,198.0,174.0,319.0,38.0,6.0,362.0,150.0,42.0,274.0,180.0,17.0,7.0,3.0,9.0,13.0,68.0,54.0,88.0,6.0,10.0,104.0,4.0,31.0,4.0,5.0,1.0,2.0,1.0,8.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
2022-02-28,26250.0,5496.0,0.0,118.0,664.0,265.0,209.0,456.0,46.0,6.0,463.0,162.0,51.0,333.0,216.0,20.0,8.0,3.0,10.0,13.0,90.0,63.0,115.0,7.0,13.0,121.0,5.0,42.0,5.0,7.0,1.0,2.0,2.0,12.0,5.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0
2022-03-01,31061.0,6233.0,0.0,138.0,825.0,334.0,244.0,586.0,56.0,7.0,600.0,186.0,57.0,427.0,253.0,26.0,16.0,4.0,12.0,14.0,121.0,75.0,141.0,7.0,13.0,145.0,6.0,53.0,6.0,10.0,1.0,3.0,2.0,16.0,6.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0
2022-03-02,35575.0,6941.0,0.0,147.0,992.0,393.0,281.0,718.0,60.0,7.0,756.0,204.0,65.0,488.0,288.0,31.0,24.0,5.0,18.0,14.0,154.0,79.0,171.0,17.0,14.0,171.0,10.0,71.0,7.0,12.0,1.0,3.0,2.0,20.0,8.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0
2022-03-03,39459.0,7595.0,0.0,164.0,1110.0,453.0,297.0,837.0,67.0,9.0,909.0,217.0,77.0,540.0,327.0,44.0,28.0,5.0,24.0,14.0,184.0,85.0,188.0,17.0,17.0,182.0,14.0,86.0,7.0,13.0,1.0,3.0,2.0,28.0,8.0,3.0,0.0,1.0,6.0,7.0,0.0,0.0
2022-03-04,44626.0,8392.0,0.0,180.0,1286.0,495.0,304.0,954.0,70.0,9.0,1125.0,230.0,86.0,591.0,395.0,47.0,31.0,5.0,26.0,15.0,224.0,95.0,208.0,22.0,18.0,208.0,18.0,95.0,7.0,17.0,1.0,3.0,2.0,32.0,12.0,3.0,0.0,1.0,6.0,7.0,0.0,0.0
2022-03-05,48839.0,9096.0,0.0,192.0,1449.0,529.0,310.0,1038.0,75.0,9.0,1355.0,241.0,98.0,643.0,482.0,56.0,40.0,6.0,29.0,18.0,261.0,103.0,240.0,34.0,25.0,231.0,22.0,106.0,9.0,24.0,1.0,5.0,2.0,38.0,14.0,6.0,0.0,3.0,8.0,9.0,0.0,0.0
2022-03-06,52596.0,9721.0,0.0,216.0,1556.0,561.0,320.0,1124.0,85.0,11.0,1537.0,264.0,105.0,689.0,534.0,65.0,46.0,6.0,33.0,19.0,305.0,139.0,275.0,39.0,28.0,252.0,28.0,131.0,13.0,29.0,1.0,11.0,2.0,44.0,15.0,7.0,0.0,4.0,11.0,13.0,0.0,0.0
2022-03-07,55466.0,10211.0,0.0,231.0,1637.0,597.0,338.0,1212.0,91.0,12.0,1721.0,275.0,117.0,721.0,596.0,77.0,51.0,6.0,37.0,22.0,343.0,151.0,301.0,44.0,30.0,270.0,32.0,152.0,16.0,36.0,1.0,13.0,2.0,57.0,19.0,8.0,0.0,5.0,13.0,14.0,0.0,0.0
2022-03-08,57644.0,10593.0,0.0,240.0,1700.0,635.0,358.0,1278.0,93.0,12.0,1844.0,279.0,128.0,756.0,629.0,86.0,52.0,7.0,37.0,22.0,365.0,163.0,314.0,47.0,30.0,279.0,33.0,162.0,20.0,36.0,2.0,16.0,2.0,62.0,20.0,9.0,0.0,5.0,14.0,14.0,0.0,0.0
2022-03-09,59263.0,10904.0,0.0,243.0,1747.0,658.0,367.0,1328.0,95.0,12.0,1949.0,281.0,141.0,779.0,671.0,94.0,54.0,7.0,37.0,24.0,388.0,167.0,330.0,55.0,34.0,292.0,35.0,172.0,22.0,38.0,2.0,18.0,2.0,67.0,21.0,12.0,0.0,5.0,18.0,14.0,0.0,0.0
2022-03-10,60729.0,11154.0,0.0,258.0,1797.0,700.0,381.0,1387.0,97.0,12.0,2048.0,290.0,144.0,803.0,684.0,98.0,55.0,7.0,38.0,26.0,401.0,177.0,352.0,57.0,34.0,300.0,37.0,181.0,22.0,39.0,2.0,18.0,2.0,69.0,21.0,12.0,0.0,6.0,22.0,15.0,0.0,0.0
2022-03-11,60178.0,10947.0,0.0,257.0,1813.0,707.0,385.0,1417.0,97.0,13.0,2122.0,293.0,151.0,824.0,697.0,102.0,56.0,7.0,37.0,28.0,417.0,183.0,373.0,59.0,34.0,302.0,39.0,189.0,24.0,41.0,2.0,18.0,2.0,71.0,21.0,12.0,0.0,7.0,23.0,15.0,0.0,0.0
2022-03-12,52759.0,9007.0,0.0,220.0,1735.0,685.0,335.0,1378.0,92.0,13.0,2140.0,227.0,144.0,789.0,670.0,104.0,55.0,6.0,35.0,25.0,417.0,165.0,375.0,61.0,29.0,265.0,42.0,188.0,24.0,39.0,1.0,17.0,1.0,80.0,23.0,12.0,0.0,7.0,27.0,15.0,0.0,0.0
2022-03-13,46377.0,7844.0,0.0,198.0,1554.0,635.0,255.0,1299.0,86.0,12.0,2093.0,179.0,139.0,672.0,613.0,98.0,56.0,4.0,35.0,26.0,413.0,160.0,369.0,59.0,30.0,233.0,40.0,181.0,22.0,38.0,1.0,16.0,1.0,87.0,23.0,12.0,0.0,10.0,38.0,15.0,0.0,0.0
2022-03-14,42719.0,7129.0,0.0,181.0,1416.0,540.0,236.0,1181.0,67.0,7.0,2019.0,158.0,134.0,606.0,578.0,100.0,57.0,5.0,33.0,21.0,401.0,145.0,339.0,64.0,28.0,227.0,45.0,173.0,22.0,40.0,2.0,16.0,1.0,87.0,22.0,13.0,0.0,10.0,37.0,17.0,0.0,1.0
2022-03-15,40216.0,6714.0,0.0,164.0,1306.0,482.0,207.0,1057.0,61.0,7.0,1994.0,150.0,129.0,569.0,551.0,103.0,56.0,5.0,39.0,22.0,395.0,138.0,325.0,67.0,27.0,228.0,50.0,173.0,21.0,41.0,2.0,18.0,0.0,90.0,23.0,13.0,0.0,11.0,37.0,14.0,0.0,1.0
2022-03-16,36153.0,6095.0,0.0,145.0,1164.0,421.0,176.0,937.0,53.0,6.0,1909.0,130.0,126.0,491.0,520.0,106.0,50.0,5.0,37.0,23.0,374.0,132.0,304.0,68.0,27.0,220.0,55.0,169.0,21.0,45.0,2.0,20.0,0.0,90.0,22.0,12.0,0.0,11.0,40.0,14.0,0.0,1.0
2022-03-17,32358.0,5507.0,0.0,138.0,1018.0,374.0,142.0,839.0,49.0,7.0,1813.0,115.0,120.0,449.0,494.0,107.0,45.0,5.0,32.0,25.0,361.0,133.0,281.0,60.0,28.0,206.0,55.0,154.0,20.0,45.0,2.0,21.0,0.0,94.0,22.0,14.0,0.0,12.0,40.0,15.0,1.0,1.0
2022-03-18,29083.0,4935.0,0.0,122.0,921.0,320.0,126.0,742.0,43.0,5.0,1705.0,104.0,110.0,409.0,472.0,98.0,42.0,5.0,27.0,25.0,337.0,127.0,272.0,63.0,25.0,199.0,52.0,145.0,21.0,46.0,2.0,21.0,0.0,86.0,22.0,13.0,0.0,12.0,39.0,14.0,1.0,1.0
2022-03-19,24406.0,4215.0,0.0,110.0,771.0,281.0,120.0,645.0,41.0,5.0,1521.0,94.0,106.0,364.0,411.0,97.0,40.0,5.0,28.0,25.0,303.0,125.0,262.0,58.0,24.0,177.0,48.0,141.0,21.0,45.0,3.0,21.0,0.0,84.0,19.0,13.0,0.0,12.0,39.0,14.0,1.0,1.0
2022-03-20,20731.0,3593.0,0.0,99.0,624.0,250.0,118.0,575.0,37.0,6.0,1326.0,89.0,94.0,317.0,337.0,91.0,32.0,4.0,26.0,22.0,273.0,119.0,235.0,46.0,18.0,168.0,46.0,132.0,19.0,41.0,3.0,21.0,0.0,91.0,17.0,10.0,0.0,10.0,37.0,12.0,1.0,1.0
2022-03-21,17534.0,3041.0,0.0,75.0,526.0,220.0,109.0,506.0,28.0,4.0,1192.0,68.0,87.0,289.0,291.0,89.0,28.0,4.0,22.0,21.0,234.0,86.0,204.0,43.0,16.0,153.0,41.0,115.0,15.0,37.0,3.0,15.0,0.0,88.0,18.0,9.0,0.0,9.0,35.0,8.0,1.0,2.0
2022-03-22,15259.0,2622.0,0.0,69.0,480.0,189.0,94.0,443.0,24.0,4.0,1040.0,63.0,82.0,264.0,235.0,80.0,26.0,4.0,20.0,19.0,207.0,79.0,191.0,40.0,15.0,142.0,38.0,105.0,12.0,34.0,3.0,15.0,0.0,76.0,14.0,8.0,0.0,8.0,35.0,8.0,1.0,3.0
2022-03-23,13609.0,2322.0,0.0,62.0,436.0,152.0,77.0,415.0,25.0,6.0,969.0,60.0,74.0,231.0,209.0,74.0,25.0,3.0,20.0,19.0,199.0,68.0,187.0,37.0,16.0,138.0,38.0,102.0,10.0,38.0,2.0,12.0,0.0,73.0,13.0,7.0,0.0,8.0,34.0,8.0,1.0,3.0
2022-03-24,12421.0,2059.0,0.0,64.0,407.0,132.0,70.0,376.0,24.0,6.0,906.0,64.0,62.0,220.0,174.0,67.0,24.0,3.0,21.0,17.0,182.0,65.0,178.0,31.0,12.0,132.0,39.0,96.0,10.0,45.0,2.0,10.0,0.0,71.0,13.0,4.0,0.0,8.0,30.0,8.0,1.0,3.0
2022-03-25,11383.0,1874.0,0.0,55.0,372.0,92.0,58.0,326.0,23.0,6.0,848.0,58.0,63.0,201.0,165.0,64.0,24.0,3.0,21.0,15.0,172.0,58.0,159.0,29.0,12.0,125.0,37.0,91.0,11.0,48.0,2.0,10.0,0.0,72.0,13.0,4.0,0.0,7.0,31.0,7.0,1.0,3.0
2022-03-26,10543.0,1700.0,0.0,50.0,354.0,84.0,52.0,297.0,22.0,5.0,798.0,53.0,56.0,178.0,149.0,64.0,24.0,3.0,20.0,14.0,163.0,56.0,140.0,27.0,12.0,127.0,37.0,88.0,9.0,46.0,2.0,10.0,0.0,73.0,13.0,4.0,0.0,6.0,30.0,7.0,1.0,3.0
2022-03-27,9416.0,1493.0,0.0,44.0,338.0,73.0,50.0,264.0,19.0,5.0,713.0,50.0,47.0,169.0,130.0,64.0,24.0,3.0,20.0,13.0,155.0,48.0,125.0,25.0,11.0,125.0,36.0,85.0,9.0,47.0,2.0,10.0,0.0,67.0,12.0,4.0,0.0,6.0,26.0,6.0,1.0,3.0
2022-03-28,8582.0,1331.0,0.0,40.0,320.0,69.0,47.0,247.0,19.0,5.0,653.0,51.0,41.0,158.0,112.0,63.0,24.0,3.0,19.0,10.0,141.0,44.0,112.0,24.0,9.0,123.0,36.0,81.0,11.0,48.0,2.0,11.0,0.0,59.0,11.0,4.0,0.0,3.0,15.0,6.0,1.0,3.0
2022-03-29,7910.0,1166.0,0.0,45.0,273.0,63.0,37.0,229.0,17.0,5.0,612.0,50.0,36.0,140.0,104.0,54.0,20.0,2.0,18.0,8.0,130.0,43.0,95.0,20.0,8.0,112.0,30.0,78.0,11.0,44.0,1.0,12.0,0.0,56.0,8.0,2.0,0.0,2.0,16.0,3.0,1.0,2.0
2022-03-30,7178.0,1026.0,0.0,41.0,256.0,56.0,32.0,220.0,17.0,5.0,559.0,46.0,34.0,126.0,102.0,53.0,20.0,2.0,11.0,7.0,118.0,42.0,86.0,17.0,7.0,98.0,27.0,68.0,12.0,41.0,1.0,10.0,0.0,52.0,8.0,6.0,0.0,1.0,16.0,2.0,1.0,2.0
2022-03-31,6728.0,951.0,0.0,42.0,242.0,49.0,29.0,212.0,17.0,5.0,534.0,44.0,34.0,115.0,105.0,44.0,19.0,2.0,11.0,6.0,111.0,39.0,90.0,17.0,9.0,90.0,22.0,63.0,12.0,36.0,1.0,7.0,0.0,48.0,9.0,6.0,0.0,1.0,13.0,2.0,2.0,2.0
2022-04-01,6335.0,879.0,0.0,41.0,225.0,39.0,29.0,180.0,17.0,4.0,502.0,46.0,36.0,106.0,102.0,38.0,17.0,2.0,10.0,4.0,97.0,34.0,90.0,16.0,7.0,86.0,18.0,61.0,13.0,35.0,1.0,6.0,0.0,43.0,8.0,4.0,0.0,0.0,10.0,1.0,1.0,2.0
2022-04-02,6079.0,827.0,0.0,45.0,207.0,36.0,30.0,162.0,16.0,5.0,476.0,47.0,35.0,100.0,91.0,38.0,16.0,2.0,10.0,4.0,96.0,36.0,83.0,15.0,7.0,86.0,18.0,61.0,12.0,33.0,1.0,8.0,0.0,43.0,8.0,4.0,0.0,0.0,11.0,2.0,1.0,2.0
2022-04-03,5987.0,794.0,0.0,43.0,183.0,34.0,30.0,146.0,16.0,6.0,472.0,51.0,30.0,96.0,89.0,37.0,15.0,2.0,7.0,7.0,98.0,29.0,74.0,15.0,7.0,85.0,19.0,65.0,12.0,30.0,0.0,8.0,0.0,41.0,7.0,4.0,0.0,0.0,11.0,2.0,1.0,2.0
2022-04-04,5679.0,734.0,0.0,42.0,168.0,31.0,26.0,133.0,15.0,5.0,446.0,45.0,31.0,93.0,79.0,34.0,14.0,2.0,6.0,7.0,93.0,30.0,70.0,15.0,6.0,71.0,17.0,65.0,12.0,27.0,0.0,6.0,0.0,28.0,7.0,4.0,0.0,0.0,11.0,2.0,1.0,2.0
2022-04-05,5305.0,677.0,0.0,43.0,162.0,29.0,26.0,119.0,16.0,5.0,420.0,45.0,31.0,76.0,74.0,27.0,12.0,2.0,6.0,8.0,89.0,34.0,71.0,13.0,5.0,66.0,16.0,58.0,14.0,27.0,0.0,6.0,0.0,26.0,5.0,4.0,0.0,0.0,10.0,2.0,1.0,1.0
2022-04-06,4893.0,631.0,0.0,34.0,128.0,24.0,23.0,100.0,15.0,4.0,405.0,42.0,25.0,70.0,70.0,25.0,9.0,2.0,4.0,7.0,81.0,29.0,62.0,12.0,4.0,60.0,15.0,47.0,14.0,23.0,0.0,4.0,0.0,27.0,7.0,4.0,0.0,0.0,8.0,1.0,1.0,0.0
2022-04-07,4644.0,573.0,0.0,33.0,110.0,23.0,20.0,63.0,14.0,3.0,371.0,44.0,23.0,74.0,70.0,22.0,9.0,3.0,4.0,7.0,69.0,28.0,55.0,12.0,3.0,56.0,14.0,41.0,12.0,19.0,0.0,4.0,0.0,27.0,9.0,4.0,0.0,0.0,8.0,1.0,1.0,0.0
2022-04-08,4482.0,566.0,0.0,37.0,95.0,22.0,18.0,54.0,15.0,5.0,361.0,46.0,23.0,67.0,69.0,23.0,8.0,4.0,3.0,7.0,68.0,27.0,52.0,10.0,3.0,51.0,11.0,38.0,11.0,10.0,0.0,4.0,0.0,27.0,8.0,4.0,0.0,0.0,11.0,1.0,1.0,0.0
2022-04-09,4302.0,536.0,0.0,31.0,84.0,21.0,18.0,46.0,14.0,5.0,343.0,47.0,21.0,63.0,73.0,23.0,7.0,4.0,2.0,8.0,69.0,26.0,51.0,10.0,3.0,50.0,11.0,38.0,10.0,12.0,0.0,4.0,0.0,24.0,8.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0
2022-04-10,4176.0,519.0,0.0,29.0,71.0,18.0,17.0,47.0,14.0,5.0,342.0,47.0,19.0,64.0,77.0,21.0,6.0,4.0,2.0,7.0,58.0,23.0,49.0,10.0,4.0,46.0,9.0,35.0,10.0,12.0,0.0,4.0,0.0,26.0,8.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0
2022-04-11,4187.0,512.0,0.0,29.0,60.0,15.0,12.0,42.0,14.0,5.0,340.0,51.0,18.0,53.0,88.0,18.0,5.0,4.0,1.0,7.0,57.0,23.0,48.0,8.0,4.0,44.0,7.0,36.0,9.0,12.0,0.0,4.0,0.0,25.0,7.0,4.0,0.0,0.0,8.0,1.0,1.0,0.0
